"ID","Comment","Time","Author","Channel","Votes","Photo","Heart","Reply","Time_parsed"
"{cid: UgybiRwDohqeZQQOL2l4AaABAg  "," Alter ist auch nur ein soziales Konstrukt.  "," 2 years ago  "," @herrhunatter8023  "," UCA2QAk0aK9OQwK_DX55tIbg  "," 2  "," https://yt3.ggpht.com/ytc/AIdro_n1tUsBScQ0OcC-O4kpjtGJNCXI-Fx_vtSrJvSMWueeuA=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1648998150.851503}"
"{cid: UgxFIz2_d9tJIR_2Apl4AaABAg  "," He/She/it von mir aus aber him oder her ergibt für mich irgendwie kein Sinn  "," 2 years ago  "," @aqua5030  "," UCWgDthyEFryNK7uJNK8pauw  "," 0  "," https://yt3.ggpht.com/ytc/AIdro_kKYMmRJpoOJ52yOWCktXr4sqITgzxhyVYyKnMEKFmwVw=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1648998150.853104}"
"{cid: Ugy0oC8bZkoLImEPq154AaABAg  "," Ich muss mal blöde fragen, wieso steht dort manchmal „sie/ihr“ und „she/ her“? Gibt es da nochmal einen Unterschied, den ich mir so gerade nicht erschließen kann? 🤔  "," 2 years ago  "," @Epohhtgnerst  "," UCo7hu3J5potRV0w632XOXSQ  "," 1  "," https://yt3.ggpht.com/ytc/AIdro_lg_bJsD-sl7nuDCG5GWsqFkc_GK9pdKQVf8cPg6g0=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1648998150.854694}"
"{cid: UgxP6kDY5bQtEFTEmS94AaABAg  "," Was soll dieser Kackmist.  "," 2 years ago  "," @Ukri1  "," UC7VfESC_tRipOW4mW413CYQ  "," 0  "," https://yt3.ggpht.com/ytc/AIdro_kgixkU8TpjR0CFfIPdXbbqy6QpZQA-3SfvbA=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1648998150.856254}"
"{cid: UgzhDB0pqOHE9qK3QPF4AaABAg  "," Dey klingt so als spricht da ein ein flämischer Händler aus dem 15. Jahrhundert  "," 2 years ago  "," @Reichsritter  "," UCsTN8SzAhgVsBUz3OO4AgfQ  "," 3  "," https://yt3.ggpht.com/-KD0mHr5ysAyFGE04r_wmSH1d2iM7oTc8itqePQtU3uWAleixf4QW-yEnlbhzhYaVWQbKHsaxA=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1648998150.857752}"
"{cid: UgybqkETfzWCT3ZY2xV4AaABAg  "," \Irgendwie dazwischen bewegen\\nIch glaube so funktioniert das nicht :)  "," 2 years ago  "," @ch3rrylein  "," UCigisltJmIxQsuirCuQ-Kqw  "," 0  "," https://yt3.ggpht.com/V49uemqhpF1G1e0SsxJLBlqYlqLRwocrxCrUx8GQiMprqbnrvvwyJc1VsOYtYG41YMFWzOlo=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1648998150.859246}"
"{cid: UgzpajoGoLzato1VCSV4AaABAg  "," weird  "," 2 years ago  "," @Fatma-du4ek  "," UC8at13E8J_Y2pqrSJwWNT7w  "," 0  "," https://yt3.ggpht.com/ytc/AIdro_mZBm9j5q95XdUkf_5yFMLxViLH2S0rRNbkJQFQiKlLSnQ=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1648998150.860737}"
"{cid: UgzYnBVoVYrpcG-BGhl4AaABAg  "," Meine Pronomen sind H'øuí und Iñkç und ich fühle mich jedesmal tierisch getriggert, wenn das falsch ausgesprochen wird!  "," 2 years ago  "," @gloogli-channel353  "," UCZWcWaERNhU0TO91KeM2L1A  "," 4  "," https://yt3.ggpht.com/ytc/AIdro_k66RluXxrDGuUzr-oMJaaw7SB9uCfYIQ6FZl-5JRw=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1648998150.862334}"
"{cid: Ugw54VJEuq1mxaqISDt4AaABAg  "," werde ich nicht. gibt nur männlich oder weiblich\n\nverbringt mal weniger Zeit am handy ihr deppen  "," 2 years ago  "," @Bonebounder93  "," UC4tORZDbDYU4rdS9apegrbA  "," 1  "," https://yt3.ggpht.com/ytc/AIdro_m1fEP0KQJ5_xbQPVV2thx_5m1rdvlxDrwf1UYUJQ=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1648998150.863835}"
"{cid: UgxDpXkljEAZzJtiZw94AaABAg  "," ADHS‘ler mehr kann man nicht sagen  "," 2 years ago  "," @manfred1169  "," UCYmniV7uLfSnCVf0KmroIqg  "," 0  "," https://yt3.ggpht.com/ytc/AIdro_mhVnEHNIC7La4_uY1zjJFYpB9haIu3B0ZTwAiZGJuZoxj8qs2lieTlP1hquhsL=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1648998150.865324}"
"{cid: UgwWrB8reePJLxOHUAt4AaABAg  "," Ich fühle mich wie 73 warum bekomme ich keine Rente ,das ist gegen Menschenrechte 😩  "," 2 years ago (edited)  "," @manfred1169  "," UCYmniV7uLfSnCVf0KmroIqg  "," 0  "," https://yt3.ggpht.com/ytc/AIdro_mhVnEHNIC7La4_uY1zjJFYpB9haIu3B0ZTwAiZGJuZoxj8qs2lieTlP1hquhsL=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1648998150.866837}"
"{cid: UgxsL23cgXgteSWPl8p4AaABAg  "," Mensch ist Mensch, Zeit für unisex Sprache. Gendern nervt.  "," 2 years ago  "," @hmmm...8658  "," UCSb-QczEzrSeNYXnqb9Myjg  "," 1  "," https://yt3.ggpht.com/SVsoFGNqAlPZEGZCESvEkZlgDBr_tgCjY8lTVmMto0tU6QhB8PeO0U4b7loUawRINKLQWj2PgA=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1648998150.86833}"
"{cid: Ugyjqlien1DLXu1JmKd4AaABAg.9XObinSoox_9XpaF_e2FB2  "," Und genau das ist halt Diskriminierung, wenn eine Person, die eigentlich einen super Job machen würde, die Qualifikationen hätte nicht eingestellt wird, weil sie halt andere Pronomen nutzt. Und besonders fühlen will ich mich z.B. mit dey/deren gar nicht - ich fühl mich halt mit sie oder er nicht angesprochen, ich bin nicht-binär und möchte, dass mein soziales Geschlecht möglichst nah an meiner gender identity ist. Da es kein offizielles genderneutrales deutsches Pronomen gibt nutze ich halt dey/deren.  "," 2 years ago  "," @toni2309  "," UCIBAZzLpIShcE79x9aYWRYw  "," 0  "," https://yt3.ggpht.com/ytc/AIdro_mnFyCrDsk3lC2dub6wlEOi4vU-JRigHSuF-A=s176-c-k-c0x00ffffff-no-rj  "," false  "," true  "," 1648998151.046535}"
"{cid: UgyejGb5Lh7NvZ6OSTx4AaABAg.9XO0j7VXJ0F9Z-t4ihDC9M  "," Hast du Lack gesoffen?  "," 2 years ago  "," @ToteSoldatin  "," UCJjzAfPd8Ht8sii7emq9tOw  "," 0  "," https://yt3.ggpht.com/ytc/AIdro_melb239MXUWOUFo_fPIZ0_u5xpb18sxIaAp_WY=s176-c-k-c0x00ffffff-no-rj  "," false  "," true  "," 1648998151.227752}"
"{cid: Ugy0oC8bZkoLImEPq154AaABAg.9XJ_h5H8p199XpaLlu0Gbg  "," Nee, manche sagen es einfach auf Englisch (weil es da normalisierter ist und sie es aus der Kultur dort haben) und manche auf Deutsch.  "," 2 years ago  "," @toni2309  "," UCIBAZzLpIShcE79x9aYWRYw  "," 0  "," https://yt3.ggpht.com/ytc/AIdro_mnFyCrDsk3lC2dub6wlEOi4vU-JRigHSuF-A=s176-c-k-c0x00ffffff-no-rj  "," false  "," true  "," 1648998151.414388}"
"{cid: Ugy0oC8bZkoLImEPq154AaABAg.9XJ_h5H8p199XpwiIj1k2q  ","  @toni2309  danke!  "," 2 years ago  "," @Epohhtgnerst  "," UCo7hu3J5potRV0w632XOXSQ  "," 0  "," https://yt3.ggpht.com/ytc/AIdro_lg_bJsD-sl7nuDCG5GWsqFkc_GK9pdKQVf8cPg6g0=s176-c-k-c0x00ffffff-no-rj  "," false  "," true  "," 1648998151.415883}"
"{cid: Ugw54VJEuq1mxaqISDt4AaABAg.9XEEWkRkcis9XpaVKDOTv_  "," Komisch, alte Zivilisationen in z.B. Indien oder Amerika hatten ein drittes soziales Geschlecht und hatten damals gar keine Handys.  "," 2 years ago  "," @toni2309  "," UCIBAZzLpIShcE79x9aYWRYw  "," 0  "," https://yt3.ggpht.com/ytc/AIdro_mnFyCrDsk3lC2dub6wlEOi4vU-JRigHSuF-A=s176-c-k-c0x00ffffff-no-rj  "," false  "," true  "," 1648998151.591174}"
"{cid: UgxsL23cgXgteSWPl8p4AaABAg.9XAu_pD69tq9XF0Ed4lWe4  "," ...oder wir ignorieren es einfach so, wie es auch tausende von Jahren reibungslos funktioniert hat, anstatt sich künstlich irgendwelche irrationalen Probleme auszudenken.  "," 2 years ago  "," @arino253  "," UCS9_9xp1QdDNBJUE66gHIkQ  "," 1  "," https://yt3.ggpht.com/3GOjxJuZFGDZeYa-A3J_4vcNKCuDfWNIsfIlPRejUBtXYWha2NsrT7P3M8obT3jvdLqFKE7Q2w=s176-c-k-c0x00ffffff-no-rj  "," false  "," true  "," 1648998151.789765}"
"{cid: Ugw3L4iDkht6_W6i16N4AaABAg  "," Ich find die letzte Person nimmt einem auch direkt Druck weg, ich mein was richtig und falsch ist kann in dem Moment nur die angesprochene Person sagen 🙄  "," 2 years ago  "," @jeyb4720  "," UCQiY8s4ZQOwQFtf2dZMhWNA  "," 0  "," https://yt3.ggpht.com/ytc/AIdro_m_mYOJg5MoGGcJqmHYGZ5g-BNnB_0gff38I8dos48dBEV2LrcyKgu_iT0EAZKa=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1648998152.091686}"
"{cid: Ugzm6ov4-AqXB-F2xZd4AaABAg  "," Opfer Hahahaha  "," 2 years ago  "," @niquetamere_._8560  "," UC4if66EepqgGvbUN2XVWz2A  "," 0  "," https://yt3.ggpht.com/sVwO2Bu2alUo87dssN5gZlVX1H6jXhYAsJPeCIdk74UdEE0LwyMhlbig3OvsmvMLZJm3WoegUA=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1648998152.093222}"
"{cid: UgybRw8MAmLVNcUz-U94AaABAg  "," Hab mich sehr über das Video gefreut! Dann habe ich die Kommentare gelesen...  "," 2 years ago  "," @koboldmaki6014  "," UCgK3icz1Ja74c7vrpTNT6xQ  "," 2  "," https://yt3.ggpht.com/ytc/AIdro_nsrZ1TkbTV8JFUnDM6-THIpG-Hf0wkMz0DzA=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1648998152.094713}"
"{cid: Ugy5mUYQHZVnE9Qrc2h4AaABAg  "," Meine Pronomen sind Königin von Deutschland  "," 2 years ago  "," @amongii9578  "," UCS2XIBO5tS2lt2GWw8UHUUg  "," 1  "," https://yt3.ggpht.com/ytc/AIdro_mFGG1i7XNKluTua5QhuH8ezUW6v96-3zj-VNx0l2s=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1648998152.096218}"
"{cid: Ugzsnz0ki98f6YJhJ5d4AaABAg  "," Alter Schwede...ich hab erst gedacht das wäre Satire und dann hab ich mich erinnert dass wir eine Pandemie der Geistesgestörten haben. Hat der eine gesagt dass er sein Pronomen in seinen Lebenslauf hat ( guter aussortierungsfilter btw) und der Disney Charakter dass er drag in and drag out hat? 😒 Ich hoffe wirklich inständig dass die Russen uns doch überrennen  "," 2 years ago  "," @notmything6629  "," UC8oiWBhFK_xr2QCGaaZkPdw  "," 1  "," https://yt3.ggpht.com/ytc/AIdro_kLv0gkyOg2MOBJIfy8Z5BG_mq_8WCPtKDcJw=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1648998152.097724}"
"{cid: UgxczJOCVmgkbNDN_jp4AaABAg  "," Man kann auch als Gesprächseinstieg über den Beruf, die Heimatstadt o.Ä. reden. Was kümmert mich Geschlecht/Pronomen und sonst was, wenn ich etwas Smalltalk führe?  "," 2 years ago  "," @youcann  "," UC8i1dolS5h3E7POFcXqTYyw  "," 0  "," https://yt3.ggpht.com/ytc/AIdro_kkBEaLgRYwlKxkV6RG6YHhOL0szBUpyBtjEjkkVkk=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1648998152.099224}"
"{cid: Ugz7nJnVv0KTCn2-hhp4AaABAg  "," Ich hab den großen Vorteil, dass ich noch nie jemanden getroffen habe, der mir von \seine Pronomen\ erzählt hat. Könnte/wollte ich mir auch nicht merken oder gar bei Dritten verwenden.  "," 2 years ago  "," @youcann  "," UC8i1dolS5h3E7POFcXqTYyw  "," 0  "," https://yt3.ggpht.com/ytc/AIdro_kkBEaLgRYwlKxkV6RG6YHhOL0szBUpyBtjEjkkVkk=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1648998152.100721}"
"{cid: Ugze7ezC99TKcglkut14AaABAg  "," Sehr repräsentative Stichprobe.\nWenn ich mir fast nur Kindergartenkinder raus suche, wird das beliebteste Mittagessen den Deutschen auch plötzlich Eiscreme sein...  "," 2 years ago  "," @youcann  "," UC8i1dolS5h3E7POFcXqTYyw  "," 144  "," https://yt3.ggpht.com/ytc/AIdro_kkBEaLgRYwlKxkV6RG6YHhOL0szBUpyBtjEjkkVkk=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1648998152.102215}"
"{cid: Ugzn5hIf3Ui-WmZzUSd4AaABAg  "," \Ich benutze keine Pronomen\ ist so schlau wie \Ich mache keine Aussagen mit Worten\ oder \Ich als jemand bin niemand\.  "," 2 years ago  "," @mb3391  "," UCgxAOt0lODnGjhfalsdJxrg  "," 1  "," https://yt3.ggpht.com/ytc/AIdro_n8Pp5rk60mOeoYKbBtYUsQGHur-15we1-sHc39454=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1648998152.103703}"
"{cid: UgxB7bmcFbf-l15HyBd4AaABAg  "," wissen leute, die andere pronomen als die, die zu ihrem biologischen geschlecht gehören eigentlich, dass sie hinter ihrem rücken gefühlt von jedem misgendered werden? keiner nimmt es ernst; man nennt euch nur nach euren selbsternannten pronomen, weil man vielleicht nett sein oder nicht gecancelled werden möchte.  "," 2 years ago  "," @halimaaliyah0  "," UCAEs6MPK2uTGCatVcmD0cxQ  "," 0  "," https://yt3.ggpht.com/LtWjovxkEZ4_4VxI19KUkQvB50BSmVaKz7UePqEb3YMZmpPRuZAghh5pWDtDy3SVmR8I12p62OU=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1648998152.105188}"
"{cid: UgzLzjUoJnC6hsUlFVN4AaABAg  "," gender ist fake, biologisches geschlecht ist das einzige was real ist.  "," 2 years ago  "," @halimaaliyah0  "," UCAEs6MPK2uTGCatVcmD0cxQ  "," 3  "," https://yt3.ggpht.com/LtWjovxkEZ4_4VxI19KUkQvB50BSmVaKz7UePqEb3YMZmpPRuZAghh5pWDtDy3SVmR8I12p62OU=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1648998152.106675}"
"{cid: Ugyfve2cczGefw934bt4AaABAg  "," Ich frag mich was das bedeutet: seid wann benutzt du pronomen? Ich nutze sie seid dem ich sie konnte heißt ab 4 oder so. Und meine eigenen…seid dem ich geboren wurde ?  "," 2 years ago  "," @sznlaura  "," UCeH5B0b2FyipGvdC3pRWsYw  "," 0  "," https://yt3.ggpht.com/w5JqM-DmP41Mcb6tEuYQikj9TtmLnMrADlQgiIWSJgMOvbza233PDUTWW9uqyeuroMVwzgimnUI=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1648998152.108171}"
"{cid: UgxLyK_oev8XNKA8S8J4AaABAg  "," Schwieriges Thema. Ich würde mir komisch vorkommen, wenn jemand zu mir das er, es, etc. anbieten würde. Nach dem Motto: „gebe ich dir einen Grund was anderes zu denken? Wächst mir ein Bart, oder sowas? 😂“\nVielleicht geht es ja auch einigen wie mir und würde die Frage nach den Pronomen übel nehmen. Auch wenn es eine kleine Gruppe gibt, die diese Ansprache als sehr wichtig empfinden, muss man die Cis Mehrheit auch kurz bedenken. Für mich wäre es aber auch am einfachsten, wenn Menschen mit anderen Pronomen sich von selber melden. So tritt man niemanden auf den Schlips und man muss auch nicht bei wechselnden Pronomen zwangsläufig was falsch machen.  "," 2 years ago  "," @Bienimiii  "," UCmDrUeQkfPFQvSkTubKwdxw  "," 3  "," https://yt3.ggpht.com/ytc/AIdro_nMC_h_XYDjDp9WiS_BKYevweRzpH451cYmUG6gq6WKPyQ=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1648998152.109664}"
"{cid: Ugz-IRmZ42hg1r3Onit4AaABAg  "," Als ob irgend einer dieser Dudes die englischen Pronomen im Alltag benutzt, obwohl sie sich wahrscheinlich die überwiegende Zeit sich auf deutsch unterhalten.  "," 2 years ago  "," @milkamarshmallow5847  "," UC0Fuv1w0gBSWFo-0GMqHF3Q  "," 0  "," https://yt3.ggpht.com/ytc/AIdro_lD74y85foOPGeo6HxjK_X1GLhPln6vsbW51Q=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1648998152.111167}"
"{cid: Ugz52_LYeKQAYLU4TBZ4AaABAg  "," ich spiele derzeit gern mit der Endung \ng\ für \nicht geschlechtsspezifisch\ oder \neutrales Geschlecht\.\ndann haben wir halt noch einen weiteren Artikel: \deng\.\ndann übt \deng Meister seing Beruf aus\ und ist hoffentlich auch \eng Meister seinengs Fachs\...\n\n\seing\ oder \seineng\?\nin einer Zeit, in der viele glauben, keinen Unterschied mehr zwischen \kein\ und \kein'n\ machen zu müssen, würde ich\n getrost beide Schreibweisen akzeptieren... (wir wollen ja inkludieren und nicht ausschließen.)\n\n\ng\ wie in \Enge\ oder wie in \angenommen\ (auch \n'g\ oder \ngh\ (italian style))?\nich denke, beides sollte gleichermaßen gültig sein. eventuell kann mang durch \n'g\ bei der Aussprache einen Akzent\n setzen, mit dem man'g noch einmal betont, dass eineng die Gendergerechtigkeit ein echtes Anliegen ist.\n\ndiese neu vorgeschlagenen Formen lassen sich m.E. einerseits leichter lesen und auch sprechen als das derzeitige\n Genderkauderweisch, andererseits kann man sie auch einfach ignorieren und überhören ohne Gefahr zu laufen den\n Sinn des Satzes zu entstellen, weil es sich ja quasi nur um Füllwörter handelt.\nin jedem Fall aber geben sie uns den nötigen Hinweis darauf, dass wir unsere bisherige, zumeist binäre Sichtweise auf\n die Welt gegebenenfalls doch ein bisschen erweitern sollten.  "," 2 years ago  "," @woofdercorret-jak5028  "," UCLEIy12uBKjnuJ4iYlnXW2g  "," 0  "," https://yt3.ggpht.com/ytc/AIdro_mrQTiYGLgvc5-w0lUtBdlyNvjhqKglVZYgdY3K1lrpwg=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1648998152.112874}"
"{cid: Ugy68-4rH5Lz8waT0MN4AaABAg  "," 07:12 Ha! Ich bekam bei der Geburt einen Doppelnamen und mein erster IST unisex. Ich nutze den seit fast 10 Jahren und ein Teil meiner Familie kriegt es immer noch nicht auf die Reihe, nein wehrt sich sogar und belustigt sich drüber. Ich bin jetzt 28. Witzig finde ich das nicht und obwohl mein Vorsatz für's neue Jahr war mich bei ihnen nicht-binär zu outen, lass ich das für's erste. Und Neopronomen kann ich so bei denen erst recht vergessen. :(  "," 2 years ago  "," @itspepps  "," UCx-pl4dEDlKg3gs8I7cvRnA  "," 0  "," https://yt3.ggpht.com/ytc/AIdro_nwxxNugeSKZinp03a-bdAFM4LFQevK6yEy1dWA6xeukkE=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1648998152.114422}"
"{cid: Ugzvw5n6ziNywY5a4Yp4AaABAg  "," Worum soll es hier eigentlich gehen? Darum, in seiner Identität akzeptiert zu werden oder darum, sein Gegenüber als ignorat und dumm vorzuführen, weil es mit dem Einhalten dieser selbst erfundenen Sprachregeln überfordert ist?  "," 2 years ago (edited)  "," @gloogli-channel353  "," UCZWcWaERNhU0TO91KeM2L1A  "," 0  "," https://yt3.ggpht.com/ytc/AIdro_k66RluXxrDGuUzr-oMJaaw7SB9uCfYIQ6FZl-5JRw=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1648998152.11598}"
"{cid: UgxyYBeS6pRoKwyBy214AaABAg  "," neutral ist es/dessen  "," 2 years ago  "," @gruenerfux  "," UCvRMuThDXh0BfZsWiG5AE6g  "," 0  "," https://yt3.ggpht.com/ytc/AIdro_mu0uz3BMiFU7AvSyj14W_3F5G8KMAhaMFnFlYwUsE=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1648998152.117469}"
"{cid: UgwYdUNSB_7pEhrU4sl4AaABAg  "," Wenn eine Person Ihre Pronomen ändern möchte, finde ich das ok, wenn es die Person in ihrem Leben glücklicher macht, aber wo es auch bei mir aufhört, ist bei Neopronomen wie Xier, Sier.  "," 2 years ago (edited)  "," @apollo8086  "," UCeej9A0PetBeE2xON2Tk9Pw  "," 0  "," https://yt3.ggpht.com/SEarpYUoH-huqufCs8moXEzsIRlCQue5pZdhGHAfM1gCt8dzXiPjTqd9aLbfQVa8B1Go2OBaDQ=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1648998152.118952}"
"{cid: UgyW7510IurIkm3x6954AaABAg  "," Mein Pronomen: Hass  "," 2 years ago  "," @StolzerDeutscher22  "," UCSFtfzLNEsU_-R5aVoTeybg  "," 1  "," https://yt3.ggpht.com/ytc/AIdro_k1iOP_54Lf7JYRWMJax3H3phjNozvUAuvAsqeK-lt375e-lgawcqMfZ4XwfkwW=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1648998152.120446}"
"{cid: UgybRw8MAmLVNcUz-U94AaABAg.9X9CigS9xSc9XDQypGUbV-  "," Ich auch :(  "," 2 years ago  "," @killuazoldyck2630  "," UCLPdlidrgTQdQ3GOROYes4w  "," 0  "," https://yt3.ggpht.com/ceGDBIi5LDeocNkvkcAq1WNYm0ZpZ9Io8z_7WAW-YVdIAHEUkZAalK65-yu3nRVYWo9_JgF6lw=s176-c-k-c0x00ffffff-no-rj  "," false  "," true  "," 1648998152.295055}"
"{cid: Ugze7ezC99TKcglkut14AaABAg.9X6dux0A4uN9ix1vuOJEhM  "," Naja, wenn man Eiscreme als Standard Mittagessen etablieren will muss man das halt so machen. Eiscreme ist ja nunmal auch einfach lecker!!\nOb der Versuch Eiscreme zum Standard Mittagessen zu machen jetzt letzten Endes für die Gesellschaft am gesündesten ist steht natürlich auf nem anderen Blatt :D  "," 1 year ago  "," @vornamenachname1054  "," UC9qqee_djcqorHLbwSrtAWw  "," 4  "," https://yt3.ggpht.com/ytc/AIdro_kIy8FGcgaupQ6mu0LDhdWXdr6oK8jSPGWz9M2UIVSFR1FxxZ5_8Mvzu-ozESDW9xtLWw=s176-c-k-c0x00ffffff-no-rj  "," false  "," true  "," 1680534152.587727}"
"{cid: Ugze7ezC99TKcglkut14AaABAg.9X6dux0A4uN9nQ2seGcC87  "," Moment... es gibt andere Mittagsgerichte als Eiscreme?!  "," 1 year ago  "," @V.CatCroissant  "," UCXO6h9jG2vca87VesP68Kow  "," 0  "," https://yt3.ggpht.com/ytc/AIdro_mIeF_zHLHori5qElkcjEXIIfdP3hPO9RQD1o3L_2I=s176-c-k-c0x00ffffff-no-rj  "," false  "," true  "," 1680534152.589224}"
"{cid: Ugze7ezC99TKcglkut14AaABAg.9X6dux0A4uN9vCwG8K1LRa  "," In meinem Bekanntenkreis (und der ist seeehr groß) ist das zum Glück absolut kein Thema  "," 6 months ago  "," @georgeousc9253  "," UClLgs3NhoDMOpxPeR3e2Tbg  "," 0  "," https://yt3.ggpht.com/ytc/AIdro_kR4AsI94PuVPjtBH-AiOS6nknE3bV02q8mXmy0-ZQ=s176-c-k-c0x00ffffff-no-rj  "," false  "," true  "," 1696345352.591285}"
"{cid: Ugze7ezC99TKcglkut14AaABAg.9X6dux0A4uN9xTlS2rPS9H  "," Ihr ekelhaften woke geys  "," 4 months ago  "," @thisisscratch  "," UCVS5lOYfmNbU3XoLVrlKNxg  "," 0  "," https://yt3.ggpht.com/BOwreSDOj3xwlrloaOx62HqdipKiOAqiSBL4crCXZeYo25sdwr80OKIfBZkhtOwIWONlot5KFQ=s176-c-k-c0x00ffffff-no-rj  "," false  "," true  "," 1701619352.593316}"
"{cid: Ugze7ezC99TKcglkut14AaABAg.9X6dux0A4uN9y1a1xY6R9w  "," Staatsmedien..... \n\nWollen uns wieder irgendeinen käse erzählen  "," 3 months ago  "," @bjorneisenseite9025  "," UCX-OQqkHeiV--T8Yoz7MShw  "," 0  "," https://yt3.ggpht.com/ytc/AIdro_nPO3ja0EoAN5hp73lxdRElyTYMGul_2dkq-YJkoNs=s176-c-k-c0x00ffffff-no-rj  "," false  "," true  "," 1704297752.595168}"
"{cid: Ugze7ezC99TKcglkut14AaABAg.9X6dux0A4uNA--iCrl5ZbS  "," dey Eiscreme  "," 2 months ago  "," @philippmeyer7159  "," UCMSlg4J0eOP7iemuesgE36g  "," 0  "," https://yt3.ggpht.com/ytc/AIdro_njW1ouzaFJPdUdlGiHq4KwCx_QB1oBM3gWS-8xSWw=s176-c-k-c0x00ffffff-no-rj  "," false  "," true  "," 1706976152.596994}"
"{cid: UgzLzjUoJnC6hsUlFVN4AaABAg.9X4YdfubvcV9Xpb931wySx  "," Was ist denn für dich das biologische Geschlecht? Chromosomen? Hormone? Primäre und sekundäre Geschlechsmerkmale? Ist dann eine trans Frau auf Östrogen mit bottom surgery eine Frau? Und was ist mit einer intersex Frau mit XY Chromosomen, die komplette Androgenresistenz hat und schon von von Geburt als Frau eingetragen ist, als Frau sozialisiert wurde und sich so fühlt?  "," 2 years ago  "," @toni2309  "," UCIBAZzLpIShcE79x9aYWRYw  "," 0  "," https://yt3.ggpht.com/ytc/AIdro_mnFyCrDsk3lC2dub6wlEOi4vU-JRigHSuF-A=s176-c-k-c0x00ffffff-no-rj  "," false  "," true  "," 1648998152.78597}"
"{cid: UgxLyK_oev8XNKA8S8J4AaABAg.9X3phDjnCbx9YiYFtNbX2A  "," Ich stimme dir zu! Mir wärs sehr unangenehm, wenn ich als (offensichtliche) cis-Frau nach meinem Pronomen gefragt werden würde.  "," 2 years ago  "," @aliceo.7200  "," UCnR5RjXjv9pPZxnh8GEe4Ng  "," 1  "," https://yt3.ggpht.com/ytc/AIdro_nfDF2cI6T4bt3y52puUSLLmzjemF2MuualXl2k77PamC0=s176-c-k-c0x00ffffff-no-rj  "," false  "," true  "," 1648998152.961189}"
"{cid: UgysFKZumt5QcyCyARl4AaABAg  "," Ich identifiziere mich als Basketball.  "," 2 years ago  "," @buubuu2963  "," UCSZTbhFA2pxDfU-NhuBwsww  "," 0  "," https://yt3.ggpht.com/ytc/AIdro_lFbT3tRt7IQ_nrEm76AuS1bRelncMbeNVkwXlnUAwVoWqU50y4BuNsOdvBVe_v=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1648998153.242284}"
"{cid: UgzNhy5ZTaONas3Y3xh4AaABAg  "," Seit wann hat ein Teil der Menschheit nicht die Pronomen, sondern einen Großteil des Verstandes verloren? Die Urheberin dieses Videos scheint völlig weltfremd zu sein, denn es gibt weiß Gott wichtigeres als diesen Blödsinn. Ein guter Tipp :. Es werden derzeit genügend Pflegekräfte benötigt, da kann tatkräftig geholfen werden....  "," 2 years ago  "," @bettinaknoll2400  "," UCro2aRfL06cGKH-A-GIKZrg  "," 0  "," https://yt3.ggpht.com/ytc/AIdro_mUfM0Kb3c-YcMM90uPh8SU1o8scFFsXG0u9g=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1648998153.24379}"
