"ID","Comment","Time","Author","Channel","Votes","Photo","Heart","Reply","Time_parsed"
"{cid: Ugw14yeik8zn0ZqAqZt4AaABAg.9PA0oFXoV8x9PTcXVINANU  ","  @Wurmfortsatz000  Einen Menschen, der psychisch extrem labil ist kann jede Aussage in den Selbstmord führen  "," 2 years ago  "," @lunalovegood6900  "," UCh0tsODNZRXHnRVWxnbDW_Q  "," 0  "," https://yt3.ggpht.com/ytc/AIdro_mcY7gL-V7HJ4SXgwfeLwgf2RmBD-bS3G2L2BMfgY4L=s176-c-k-c0x00ffffff-no-rj  "," false  "," true  "," 1649017265.623349}"
"{cid: Ugw14yeik8zn0ZqAqZt4AaABAg.9PA0oFXoV8x9PUjK9DIQg0  ","  @lunalovegood6900  je dämlicher desto eher  "," 2 years ago  "," @Wurmfortsatz000  "," UCVPIlw0iiu9vFEBDbFbGvwA  "," 0  "," https://yt3.ggpht.com/XLgVAlmhayH_bcQFKg13WjT5Lks2mnVr6jqLAUmRO2J7yqp9pxcplAoS-prZ0bMFPJQ-l6OGmg=s176-c-k-c0x00ffffff-no-rj  "," false  "," true  "," 1649017265.625454}"
"{cid: UgzQ01NBKfdyHtZIraZ4AaABAg.9P9rsV_KDlN9PMjDb8mNuV  "," Ich glaube aus Leichtigkeit heraus lässt da niemand an sich \herumdoktoren\. Es ist ein langer schwerer Weg und erfordert viel Kraft. Zudem denkt man sicher lange darüber nach.  "," 2 years ago  "," @foxmulder2639  "," UCdpl_wM6BuzPKUj5cg78tSA  "," 0  "," https://yt3.ggpht.com/ytc/AIdro_noze1iVXxstke77gHopTVsHVuM0yDycS1DCQ=s176-c-k-c0x00ffffff-no-rj  "," false  "," true  "," 1649017265.868226}"
"{cid: UgzQ01NBKfdyHtZIraZ4AaABAg.9P9rsV_KDlN9PQ9RTPP8vJ  ","  @foxmulder2639  leider gehst du nicht auf meine eigentliche Frage ein. Ich frage mich wie ein Mensch überhaupt an den Punkt kommt, sich einer OP zu unterziehen, anstatt zu dem zu stehen, was die Natur diesem Menschen gab? Insbesondere unter dem Gesichtspunkt, dass ich und Menschen in meinem Umfeld an dieser Erfahrung persönlich gewachsen sind. Etwas Selbstakzeptanz und Ironie könnte Menschen wie Kato ganz gut tun vermute ich. Die gesellschaftliche Akzeptanz kommt dann von ganz alleine.  "," 2 years ago  "," @Alex1710XVII  "," UCXjxXvaaPJ0eAO-OXUAE1fg  "," 1  "," https://yt3.ggpht.com/ytc/AIdro_nrf9w4wETvyVlGXjjkmTIY0s1Q51peOUQnz2sL8g=s176-c-k-c0x00ffffff-no-rj  "," false  "," true  "," 1649017265.870146}"
"{cid: UgzoZUhpf90xTtirRZB4AaABAg  "," Du hast echt ein Problem, viele Menschen auf dieser Welt haben Hunger und du kommst mit ich kann nich nicht entscheiden häää nein sorry dir ist lgw und dir gehts zugut verwöhnt  .Di solltest Mal vllt in einem ärmeren Land bissel die andere Seite kennenlernen vllt würdest du das was du hast schätzen.  "," 2 years ago  "," @gmsbest6121  "," UC7Bej94N2gXSicd-wVqO7bw  "," 2  "," https://yt3.ggpht.com/ytc/AIdro_kNZtiUe54GB61cBxSb3OOjsQoKDNCKzXA1ZQ=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1649017266.151431}"
"{cid: UgxVeOBVhb_lBngmwnh4AaABAg  "," Ich persönlich finde, dass man oftmals trennen muss zwischen körperlich und mental - körperlich sind die allermeisten nunmal Mann oder Frau. Gibt auch etwas dazwischen, aber es gibt eine Menge Mutationen, Fehlbildungen, etc, weil der Mensch bei der Entwicklung im Mutterleib einfach ein komplexes Wesen ist. Wie man sich im Kopf definiert, muss ja nicht unbedingt mit dem Körperlichen übereinstimmen und das kann anders sein und das ist in Ordnung. Trotzdem finde ist, dass man was Ausweis, Papiere, Behörden etc. angeht einfach nach dem körperlichen Geschlecht gegangen werden sollte, weil alles andere macht es super schwierig und unnötig kompliziert und mal ehrlich, wen juckt das wie man genannt wird.... die meisten sagen ja auch, dass sie einfach sein wollen, wer sie sind und fertig und dann sollte es auch nicht stören, wenn das als normal angesehen wird - ist eben eine Bezeichnung nach diversen Merkmalen, mehr nicht, thats it! Genau wie Farben eben rot blau was weiß ich sind, weil sie eben das jeweilige Merkmal aufweisen...daraus so einen Bausch zu machen ist völlig übertrieben und unnötig meiner Meinung nach.  "," 2 years ago (edited)  "," @PrimaDina  "," UCyk8eGLPcusy6KwEZRfZ_9g  "," 1  "," https://yt3.ggpht.com/HkUrdVB6BMkIZwWcYiqXXbO_aNe4Fh5vYYzatEx8mR-qu0LzMDlq2H4avTOAsagDTueo5dpODvY=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1649017266.154467}"
"{cid: UgzpI4pB3iGsQyNWEz94AaABAg  "," Es ist schon seltsam wie stur sich Menschen gegen die Realität wehren.\nNiemand, wirklich niemand ist nur sein biologisches Geschlecht.\nEr besitzt eine Persönlichkeit die ihn eindeutig ausmachen.\nDas kann mit deinem geborenen Geschlecht übereinstimmen oder eben auch nicht.\nWenn jemand über das Recht der Selbstbestimmung einer Person meckert hat er hier (in einer Demokratie) nichts zu suchen.\nGeht doch in ein Land wo es strikte Regeln gibt und seit dort glücklich.\nAber lasst die Menschen hier mit eurem Dogmatischen Ansichten in Ruhe.\nBei Trans, Non-Binary, ... usw geht es doch nur darum das eine Person sich grundlegend hinterfragt.\nDas ist eigentlich ein Zeichen von Weitsicht.\nEinigen mag es weh tun das es Leute gibt die sich gesellschaftlich nicht selbstverstümmel und öffentlich Position für sich selbst beziehen.\nDie keine Lust darauf haben sich in stereotypen Verhaltensweisen , auf Kosten der eigenen Person, zu orientieren.\nEinigen mag es die Illusion zerstören das das Leben so einfach in Mann und Frau zu unterteilen ist.\nIhr mögt wütend sein weil ihr eure Gefühle und Sehnsüchte unterdrücken müsst um zu eurer Geschlechtergruppen dazu zu gehören.\nIhr mögt neidisch sein weil es Andere gibt die einfach mutiger sind.\nAll das ist aber noch lange kein Grund eure Ängste, Traurigkeit und Wut an Personen aus zu lassen die einfach weiter gegangen sind.\nDas schlimmste was man im Leben machen kann ist sich selbst zu belügen.\nAls fragt euch, wenn in euch das nächst mal die Wut und/oder Verachtung über solche Menschen in euch aufkommt, was mit euch selbst nicht in Ordnung ist.  "," 2 years ago  "," @Appletree666  "," UCtgmlW1RfThWemc876uyp4A  "," 0  "," https://yt3.ggpht.com/ytc/AIdro_nuoRvP64qM2Vf1OgIqXKJ-Fae85bF_bC64KEnOYezQCg=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1649017266.156011}"
"{cid: UgwxqKrXo6Oy8mCxHhJ4AaABAg  "," Ich würde vorschlagen, an einer Körperhälfte einen halben Penis sich einpflanzen zu lassen und auf der Penisseite die Brust abschneiden und durch Hormontherapie sich Brusthaare wachsen lassen, die andere Seite eine Brustvergrößerung auf 80 g und ansonsten voll weibliche die nicht Penis Seite. Das wäre ein kurioses Wesen dann.  "," 2 years ago  "," @wertgtwert  "," UCyayy7IK_fUhc5SkvogjXdg  "," 0  "," https://yt3.ggpht.com/ytc/AIdro_mouNuAvaVKJlcPp46_s40HyWXQzJNNQDfvcFoaVnPuJw=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1649017266.157483}"
"{cid: UgyCjp50xKydG4Jd9ed4AaABAg  "," Kato ist doch ein japanischer Jungenname. Es muss sich einen anderen Namen aussuchen, einen Geschlechtsneutralen. Am besten nur \*\  "," 2 years ago  "," @wertgtwert  "," UCyayy7IK_fUhc5SkvogjXdg  "," 2  "," https://yt3.ggpht.com/ytc/AIdro_mouNuAvaVKJlcPp46_s40HyWXQzJNNQDfvcFoaVnPuJw=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1649017266.158945}"
"{cid: UgwFRYOJzBwSlGIkqRZ4AaABAg  "," Der Moderator trägt voll den Hitler-Bart.  "," 2 years ago  "," @wertgtwert  "," UCyayy7IK_fUhc5SkvogjXdg  "," 0  "," https://yt3.ggpht.com/ytc/AIdro_mouNuAvaVKJlcPp46_s40HyWXQzJNNQDfvcFoaVnPuJw=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1649017266.160413}"
"{cid: UgxW1lGlodaFWG29sc14AaABAg  "," Ich finde, Cato sollte sich noch viel mehr Zeit geben und sich auch für einen längeren Zeitraum therapeutische Unterstützung holen, bevor Testosteron und Mastektomie vorgenommen wird.  "," 2 years ago  "," @anneho2721  "," UCEz3krh0Q59Al0PGAU3ZxCA  "," 6  "," https://yt3.ggpht.com/ytc/AIdro_nkwn3WLkZZQAe5SJEc2ycspJpIixGfXqUfuA=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1649017266.1621}"
"{cid: Ugwx6oW0R8iTl0mjI0R4AaABAg  "," Wie soll ich mich entscheiden 12:20 ? Ich habe keine Wahl, wie ich geboren werde und brauch auch gar nicht entscheiden, was ich in Formularen anklicke...  "," 2 years ago  "," @johannesfischer7492  "," UCOZT8GhTTe69g5D_bCC0VHA  "," 0  "," https://yt3.ggpht.com/ytc/AIdro_nEgD4GJxOY5QbUv9vgHiG3gqxGS8_5p75OZA=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1649017266.164487}"
"{cid: Ugy5GX_MYi0y7O-IzTx4AaABAg  "," Ich habe das Gefühl Cato will politische Botschaften senden und muss nun selbst als Beispiel sich körperlich verändern. Ich sehe einfach keinen Sinn darin - wohin soll die Reise denn gehen? Biologisch gesund um operiert und durch Hormone Intersexualität zu vermitteln um Rollenbilder aufzubrechen?  "," 2 years ago  "," @timschulze4162  "," UC8cRJ8YDDLXLIYunKtYhfBw  "," 2  "," https://yt3.ggpht.com/ytc/AIdro_nk4a2aki4b9NkwXEIsEhVDMuI6y9MJgnkAnnkHaAEgfg=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1649017266.166032}"
"{cid: UgyB8TNZs4VbMvl-Iph4AaABAg  "," jo... neopronomen... läuft bei euch.  "," 2 years ago  "," @kehmboy543  "," UCfmM6QMdzMBpL226z6hB_Vw  "," 0  "," https://yt3.ggpht.com/ytc/AIdro_lzJZdyuUBGc5S78ydeDnH0XXGdu4pHQb7FZiNcd4I=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1649017266.167549}"
"{cid: UgyZc71dT_QOmmkR8xF4AaABAg  "," ich habe eine Hormonstörung, könnte es mir leicht machen und sagen ich wäre \non binary\, aber dafür würde ich jeden anderen Menschen in den rücken fallen, weil ich damit die geschlechterrollen zementiere. \Eine Frau hat so zu sein und ein Mann so\ und Vielfalt kann in den Klo runter gespült werden. Ich \fühle\ mich auch nicht als Frau oder Mann. Biologisch bin ich aber eine Frau mit einer Hormonstörung. Ich \Kämpfe\ dafür diese Geschlechterrollen und stereotypen zu brechen in dem ich eben keine \typische Frau\ bin. Menschen, die ich kennengelernt habe, die sich als non-binary identifizieren machen es mir viel schwerer und \kämpfen\ dagegen und somit auch gegen mich.  "," 2 years ago (edited)  "," @youknowantzy417  "," UCkJUj8PjppKX73xwB6rBcKQ  "," 52  "," https://yt3.ggpht.com/mqm_3nrYbS0qUQfBijGFBGtbGcKVq6I6FQyOC3ysnsO3eXPVajoo5vyAFK5tvGM9cI1C3zDZhA=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1649017266.169019}"
"{cid: UgzuToP3vgAz9s_vNop4AaABAg  "," Xier sier dey dem? deren sieas?  "," 2 years ago  "," @milivehousetimr108  "," UCEFn5BAZvtNZmpII3XSJPXA  "," 0  "," https://yt3.ggpht.com/ytc/AIdro_kIB5IA6ctvzva_sdiR-wLzAe7GYZepYXonq7FFVmg1fN0SLFqcdgNA01BzkaRlSJ-oHg=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1649017266.170551}"
"{cid: Ugxkl3mcml8_5guNjVh4AaABAg  "," Mir geht das langsam auf den Sack. Immer wird von Klischees geredet und nen Schwanz zu haben bedeutet nicht ein Mann zu sein (Als Beispiel). Dann wird im gleichen Zug dermaßen Klischeehaft gedacht, dass das eigene Geschlecht oder Körperteile so schlimm sind um sie den eigenen Vorstellungen anzupassen. Was denn jetzt? Ist das Geschlechtsorgan egal oder bestimmt es dein Selbstbild? Ich mein biologisch gesehen gehört da ja mehr dazu. Zum Frau und Mann sein gehört ja mehr als ein Geschlechtsorgan und das finde ich genauso nervig das ganze so runter zu brechen. Ich bin selber Gay und habe türkische Wurzeln. Mir ist das alles aber scheiß egal und teil der Szene bin ich auch nicht. Ne Flagge brauch ich auch keine und auch keine sexuell Orientierten Cafes, Clubs etc. Ich lebe als Teil einer Gesellschaft und meine sexuelle Orientierung bestimmt auf keinen Fall mein Umfeld und mein Schwanz entscheidet nicht was ich mir beim nächsten Shopping kaufe.  "," 2 years ago  "," @nachtschattenwolfW40k  "," UCGppId2PJAisB0RiWjgoFGQ  "," 121  "," https://yt3.ggpht.com/pthF1f00frvTELfF6gZIYmryO-jMM_jvcdS7osN7n53E9K7JiLAZOr4R1ceqK_mB_knKOuAEpQ=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1649017266.172075}"
"{cid: UgwUMfywvkGS5_zgbBF4AaABAg  "," Schütz deinen Sack kämpft heldenhaft  "," 2 years ago  "," @louisrauschenbach1367  "," UChWY3eeelz0Q0hy61njyaQg  "," 0  "," https://yt3.ggpht.com/ytc/AIdro_kPrRRVTC9sjoVosivyh5rOphyb2GrxqDXaM4Bxh7E=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1649017266.173662}"
"{cid: UgytRWbDI3qzK_01nax4AaABAg  "," Als nächstes können wir unseren Geburts Namen frei ändern jedes Jahr 🤣😂😂Dann will ich Mega Glurak heissen.🤣😂  "," 2 years ago  "," @Blacklist91  "," UCGWffe3sJwyw0xRa_hQtn0Q  "," 5  "," https://yt3.ggpht.com/97ZcdY6q7FJ_JBMMV3FfnDF5L69VQhfTq6wkJ5T_93YL5b-xhGriANjs-MSUVPTsU39Vr7wp=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1649017266.17515}"
"{cid: UgzBke70vgtyreZXh_54AaABAg  "," Die entscheidenden Fragen werden gar nicht gestellt.  "," 2 years ago  "," @eininternetuser8243  "," UCAAiqttdWqPHsdk6qvmb4ag  "," 0  "," https://yt3.ggpht.com/ytc/AIdro_l-4bsb3g6FCWtugNiIlAcdT7aSkQMpygZ7rlunTFAO-GLtvDFLSaQGq4RYBW2RfrH8tg=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1649017266.176591}"
"{cid: Ugx23KKAZDF2d7koEgl4AaABAg  "," Dey... Soll sie doch einfach \das \ nehmen.  "," 2 years ago  "," @jazzy6507  "," UC9mGk0bQbVJN3Gp70LATmrA  "," 0  "," https://yt3.ggpht.com/ytc/AIdro_kI0bujepYtv_Vf0opcU8909ZFyHn4aBBgXJJgX55o0FQr8QvN_qVMjQ1kanJATLvfjqw=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1649017266.17804}"
"{cid: Ugw12wmCf9scxqkqzvt4AaABAg  "," Was mich bei Non-binaries auch interessiert: sie distanzieren sich so sehr von der erlernten Norm; wir haben sie Sex und haben Sie Kinderwünsche? Wie kann das funktionieren?  "," 2 years ago  "," @neelepdorf1871  "," UC_G9ffM8E-V9waNS6G82noQ  "," 0  "," https://yt3.ggpht.com/ytc/AIdro_n3QLFRcOabUEF_2mj8P-oYqBzFfyWXGSKTB7iL=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1649017266.179486}"
"{cid: UgxA65IBW8zsTQg_66h4AaABAg  "," Luxusprobleme  "," 2 years ago  "," @consul5531  "," UCV-BN6hXDzhjXpHAwywM4ig  "," 3  "," https://yt3.ggpht.com/ytc/AIdro_mkWEyxRlxC994cfD_TZaTCX6eYLRmLAV3ny5eCpol7Xqo=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1649017266.180931}"
"{cid: Ugx7YTmlYniZ_HVJSmF4AaABAg  "," Ein Gedanke: vielleicht, bist Du, Kato, so wie Du bist einfach völlig in Ordnung! Zwischen \männlich\ und \weiblich\ gibt es alle Graustufen. Lies mal Markus 12,18-27: Die Engel im Himmel heiraten nicht, noch lassen sie sich heiraten. Sie haben gar kein Geschlecht. Für Dich aber, fände ich es schade, wenn eine Operation Dir die Fähigkeit zum sexuellen Lustempfinden nehmen würde. Das ist nämlich auch von Gott. Alles Gute!  "," 2 years ago  "," @Floxos-cs1uf  "," UC2qLY8myBSN2RRwJDsXxQZw  "," 0  "," https://yt3.ggpht.com/ytc/AIdro_nZE85CkrfSxZZPtGTUIW64IRGM1p-dIvyUV9wD=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1649017266.182376}"
"{cid: UgyCjp50xKydG4Jd9ed4AaABAg.9P85RLUOteO9PKx1jzCctZ  "," Ich dachte da kommt ein Japaner. Totale Enttäuschung.\n\nIch denke der Typ hat einfach zu viel Japan Fieber. Zu viel Anime im Hirn  "," 2 years ago  "," @Sp3ll633  "," UCPjFOjPEcNoHsOlfNgcSkyg  "," 0  "," https://yt3.ggpht.com/ytc/AIdro_no2go2vwDUFKVkglZmMAhwl0eVFWV-2t8yhw=s176-c-k-c0x00ffffff-no-rj  "," false  "," true  "," 1649017266.371745}"
"{cid: UgyCjp50xKydG4Jd9ed4AaABAg.9P85RLUOteO9PL-7kgh90u  ","  @Sp3ll633  Du meinst die Frau die sich weder als Mann noch als Frau assoziiert, sondern als Schizo.  "," 2 years ago  "," @wertgtwert  "," UCyayy7IK_fUhc5SkvogjXdg  "," 0  "," https://yt3.ggpht.com/ytc/AIdro_mouNuAvaVKJlcPp46_s40HyWXQzJNNQDfvcFoaVnPuJw=s176-c-k-c0x00ffffff-no-rj  "," false  "," true  "," 1649017266.373692}"
"{cid: Ugwx6oW0R8iTl0mjI0R4AaABAg.9P6GY9UE2Jc9P6JtM2g8od  "," Gratulation zum Privileg cis zu sein und keine Dysphorie zu spüren!  "," 2 years ago  "," @ChaosundSandale  "," UCs8_3QXVPSOHdaoC0k2JwPw  "," 0  "," https://yt3.ggpht.com/ytc/AIdro_n3EbsQJIxqqCbSSs3StVzN-4tnTyCFvpr4fLcR=s176-c-k-c0x00ffffff-no-rj  "," false  "," true  "," 1649017266.551443}"
"{cid: UgyZc71dT_QOmmkR8xF4AaABAg.9P4xKonaw6J9QxznFolCq6  "," Ehrenfrau 👍  "," 2 years ago  "," @fabianhofmann9356  "," UC3mS_cntIrUQt8Kz2gSdWtg  "," 3  "," https://yt3.ggpht.com/ytc/AIdro_kjnEUoo_tIJl6hIBprS7SK_885NzLtjxgiqUiZiEAY0P4=s176-c-k-c0x00ffffff-no-rj  "," false  "," true  "," 1649017266.751643}"
"{cid: UgyZc71dT_QOmmkR8xF4AaABAg.9P4xKonaw6J9SK2XSiF_lF  "," Trendige nonbinary Menschen erlebe ich im virtuellen Raum als unheimlich schwierige, fordernde und teils auch psychisch labile Personen, sodass ich für mich entscheiden habe, keinen Kontakt zu ihnen im Offline-Raum zu suchen  "," 2 years ago  "," @Envision_  "," UCpEp6EvC6Vz8gZJRans3LnQ  "," 3  "," https://yt3.ggpht.com/09N1rJQe2XpKliyedV_RfySPpfcghyM2vUmQMt4jBIq1eB92Tezmdk77R-o_Jz5Vq53y61WGSI0=s176-c-k-c0x00ffffff-no-rj  "," false  "," true  "," 1649017266.753165}"
"{cid: UgyZc71dT_QOmmkR8xF4AaABAg.9P4xKonaw6J9XEzA36vWwu  "," ich glaub das wurde im video schon gut erklaert. du findest es net geil bzw. dir ist es unangenehm wenn dich jemand aufgrund deiner hormonenstoerung als mann bezeichnen wuerde, ich als non-binary person finde es net geil bzw. mir ist es extrem unangenehm wenn du mich mit mann oder frau identifizerst. ich seh da ehrlich gesagt die schnittstelle nich. wir haben weder etwas mit deiner sitiuation zu tun, noch sind wir dafuer verantwortlich das andere als \typisch\ ihrem geschlechts angesehen werden. das is ne rein persoenliche entscheidung und is ehrlich gesagt sau nervig das diese probleme immer auf uns geschoben werden weil ihr sonst keinen anderen suendenbock habt :))  "," 2 years ago  "," @stulvus  "," UCI-wb03T4KC945cqXhkd2iQ  "," 4  "," https://yt3.ggpht.com/3i4Sy_RSVAcceYp17w9N9ZZJkzIZmz5UZT3ko6jqUC06wWMTLKd2isYvUCZo07iNcTPfG8M=s176-c-k-c0x00ffffff-no-rj  "," false  "," true  "," 1649017266.754634}"
"{cid: Ugxkl3mcml8_5guNjVh4AaABAg.9P2LftTbQan9SHPhzS76R4  "," Das eine ist einfach hart intern. Du willst dich in deinem eigenen Körper wohl fühlen, da ists halt nicht egal ob du das eine oder das andere hast, weil sich nur eins von beidem richtig anfühlt. Ist jetzt ein hinkendes Beispiel aber stell dir vor, du hast lange Haare obwohl du kurze Haare an dir magst, und, nicht nur jedes mal wenn du in den Spiegel schaust, fühlst du dich nicht wirklich nice, sondern dann sind dauernd diese Haare überall im Gesicht und fusseln und pieksen dir in die Augen. Vom Moment an wenn du aufwachst - Haare im Mund, in den Augen, kitzeln an den Wangen und am Hals - bis Abends wenn du wieder schlafen gehst. \n\nDas andere ist quasi extern, wie du dich gibst. Gibt Kerle die vermutlich ne Salatgurke in der Hose verstecken, und trotzdem lassen sie ihre Freundin mit Kind sitzen und \stehen nicht ihren Mann\, bzw. für die Konsequenzen ihres Handelns ein.  "," 2 years ago  "," @chrissyweikoop7931  "," UCF3UqGABm_HBKM8zmEcv2BA  "," 1  "," https://yt3.ggpht.com/sxZdZfFz-3TnPHAt-cmlHvVwHodSQTY5FLOPWfO6sVfW67ssVglThcgaP0_OhMCCQfXU28zFug=s176-c-k-c0x00ffffff-no-rj  "," false  "," true  "," 1649017266.94789}"
"{cid: Ugxkl3mcml8_5guNjVh4AaABAg.9P2LftTbQan9TkkFSdql8B  ","  @chrissyweikoop7931  Ja da hast du schon recht. Nur sind diese Hart internen Sachen auch hart subjektiv dem eigenen Lebensumstand zuzusprechen. Gerade dein Beispiel mit den Haare kann ich da sehr gut verwenden weil ich gelernter Frisör bin und mittlerweile über Monate die haare der Kunden Stück für Stück kürzer schneide weil ich das Gejammer beim nächsten Termin satt habe. Viele Menschen verzetteln sich darin das Glück im Außen zu suchen und irgendwann wachen sie auf und merken oh shit. Ich habs zwar gefühlt aber jetzt fühl ichs nicht mehr. \nAnders herum gibt es natürlich auch Kunden die Kurz wollen und dann auch super damit zufrieden sind. Wie bei dem Geschlechterding auch. Also ich akzeptier das schon, nur wird das trotzdem alles über dramatisiert aber überall. Egal um was es mittlerweile geht. Ich bin ja selber gay und kenne die Probleme aber irgendwann ist auch gut^^.  "," 2 years ago  "," @nachtschattenwolfW40k  "," UCGppId2PJAisB0RiWjgoFGQ  "," 0  "," https://yt3.ggpht.com/pthF1f00frvTELfF6gZIYmryO-jMM_jvcdS7osN7n53E9K7JiLAZOr4R1ceqK_mB_knKOuAEpQ=s176-c-k-c0x00ffffff-no-rj  "," false  "," true  "," 1649017266.949402}"
"{cid: Ugxkl3mcml8_5guNjVh4AaABAg.9P2LftTbQan9TlDqpUYy1j  ","  @nachtschattenwolfW40k  Da hast du vollkommen recht. Ich denke, warum das so überdramatisiert wird, liegt aber weniger an den transidenten Personen, als an allen drum herum. Die eine Gruppe politisiert das, weil sies kacke findet, die Andere, weil sie für akzeptanz ist. Am Ende sind aber die, die einfach nur leben wollen wie alle anderen auch, die jenigen die den Hass und Gewalt abbekommen. :(  "," 2 years ago  "," @chrissyweikoop7931  "," UCF3UqGABm_HBKM8zmEcv2BA  "," 0  "," https://yt3.ggpht.com/sxZdZfFz-3TnPHAt-cmlHvVwHodSQTY5FLOPWfO6sVfW67ssVglThcgaP0_OhMCCQfXU28zFug=s176-c-k-c0x00ffffff-no-rj  "," false  "," true  "," 1649017266.950872}"
"{cid: UgytRWbDI3qzK_01nax4AaABAg.9P1y_fIIxeE9PTc8Hnvbbo  "," interessiert niemanden 😽  "," 2 years ago  "," @Wurmfortsatz000  "," UCVPIlw0iiu9vFEBDbFbGvwA  "," 0  "," https://yt3.ggpht.com/XLgVAlmhayH_bcQFKg13WjT5Lks2mnVr6jqLAUmRO2J7yqp9pxcplAoS-prZ0bMFPJQ-l6OGmg=s176-c-k-c0x00ffffff-no-rj  "," false  "," true  "," 1649017267.164143}"
"{cid: UgytRWbDI3qzK_01nax4AaABAg.9P1y_fIIxeE9PlvzuE6Kd_  ","  @Wurmfortsatz000  OK Zoomer.  "," 2 years ago  "," @Bembel81  "," UC318HKWCTI-2TLL5wMMqbEg  "," 0  "," https://yt3.ggpht.com/ytc/AIdro_kl7h4sNIWiIOZAl11lkZ4wkC2ePC2L8HiQqU108A=s176-c-k-c0x00ffffff-no-rj  "," false  "," true  "," 1649017267.165819}"
"{cid: UgytRWbDI3qzK_01nax4AaABAg.9P1y_fIIxeE9Pn2-4tFfZ_  ","  @Bembel81  ZOOM ZOOM\nBUMM BUMM  "," 2 years ago  "," @Wurmfortsatz000  "," UCVPIlw0iiu9vFEBDbFbGvwA  "," 0  "," https://yt3.ggpht.com/XLgVAlmhayH_bcQFKg13WjT5Lks2mnVr6jqLAUmRO2J7yqp9pxcplAoS-prZ0bMFPJQ-l6OGmg=s176-c-k-c0x00ffffff-no-rj  "," false  "," true  "," 1649017267.167337}"
"{cid: Ugx23KKAZDF2d7koEgl4AaABAg.9OzftMjhPmU9P0QKX1K5kT  "," Wir verstehen nicht ganz, warum es so schwer ist, Catos Entscheidung nach einem einfachen Pronomen zu akzeptieren. Kannst du uns das genauer erklären?  "," 2 years ago  "," @DieFrage  "," UC5sgxwQGzW8BFTqLSMrklJw  "," 4  "," https://yt3.ggpht.com/eSzZpAJ8CcywdV3VpC_NNfaH9LIQiSICg-nlA_CWYjryw7n6ZmADh7kSDGpzJ6epc-6zlS47Fkc=s176-c-k-c0x00ffffff-no-rj  "," false  "," true  "," 1649017267.360167}"
"{cid: Ugx23KKAZDF2d7koEgl4AaABAg.9OzftMjhPmU9QIwmuIcLN5  ","  @DieFrage  Weil es gefühlt jeden Monat neue Geschlechter und Rollen gibt. Dazu noch X neue Pronomen die so nichtmal anerkannt sind. Da blickt man selbst als LGBTQ Unterstützer nicht mehr durch.  "," 2 years ago  "," @woolypuffin392  "," UCATqQN2k_ihrcig4LlHdfSQ  "," 0  "," https://yt3.ggpht.com/ytc/AIdro_nVui4RrEVk0lxGEg5n2v4lcwiNeOHghtVtRg2uyK-Ji4GMh_nBn7adxtbEMfTFDm6XVw=s176-c-k-c0x00ffffff-no-rj  "," false  "," true  "," 1649017267.361776}"
"{cid: Ugw12wmCf9scxqkqzvt4AaABAg.9Oz3ZmcK7Vm9P0SomI1UbF  "," Ganz einfache Antwort: Das ist genauso unterschiedlich, wie bei anderen Menschen auch :)  "," 2 years ago  "," @DieFrage  "," UC5sgxwQGzW8BFTqLSMrklJw  "," 3  "," https://yt3.ggpht.com/eSzZpAJ8CcywdV3VpC_NNfaH9LIQiSICg-nlA_CWYjryw7n6ZmADh7kSDGpzJ6epc-6zlS47Fkc=s176-c-k-c0x00ffffff-no-rj  "," false  "," true  "," 1649017267.58347}"
"{cid: Ugw12wmCf9scxqkqzvt4AaABAg.9Oz3ZmcK7Vm9P0bqTAGbtb  ","  @DieFrage  auch wieder wahr  "," 2 years ago  "," @neelepdorf1871  "," UC_G9ffM8E-V9waNS6G82noQ  "," 0  "," https://yt3.ggpht.com/ytc/AIdro_n3QLFRcOabUEF_2mj8P-oYqBzFfyWXGSKTB7iL=s176-c-k-c0x00ffffff-no-rj  "," false  "," true  "," 1649017267.584977}"
